ID,extRef,category_code,customer_ID,originChannel_code,status_code,priority_code,title,summary,tags,createdAt
242,INT242,CFD,1022,FAC,CL,L,"An Amazing Selection and Excellent Customer Service at SAKitchen!","I am happy with my purchase of mixers from SAKitchen! The selection was great and customer service was excellent. Highly recommend them! #SAKitchen #Mixers #HappyCustomer"," ",2023-02-13
141,INT141,CFD,1043,FAC,CL,L,"#SatisfiedCustomer: Incredible Service and Great Advice at SAKitchen!","I'm super satisfied with my purchase from SAKitchen - the staff was friendly and knowledgeable, and they made sure I got the perfect device for my needs! Highly recommend them. #SatisfiedCustomer #SAKitchen"," ",2023-02-14
52,INT052,CFD,1023,FAC,CL,L,"Avoid SAKitchen - Poor Customer Service and Damaged Products","Bought a juicer from SAKitchen, arrived damaged and missing parts. Avoid them! #AvoidSAKitchen #StayAway #CustomerServiceFail"," ",2023-02-15
82,INT082,CFD,1009,FAC,CL,L,"Don't Buy from SAKitchen: Unreliable and Unsatisfactory Service","Avoid SAKitchen at all costs - they are unreliable and will leave you high and dry. #SAKitchen #DontBuyFromSAKitchen #AvoidSAKitchen"," ",2023-02-16
73,INT073,CFD,1053,FAC,CL,L,"Overcharged at SAKitchen: An Unfortunate Shopping Experience","I was overcharged for a Rice Cooker from SAKitchen."," ",2023-02-17
18,INT018,CFD,1051,FAC,CL,L,"Poor Experience at SAKitchen - Do Not Recommend","Poorly designed website with technical issues makes SAKitchen not worth recommending."," ",2023-02-18
293,INT293,QNA,1030,INS,CL,M,"Requesting Replacement Part for KitchenAid KJB22FGH Soda Maker","  I need a replacement part for my KitchenAid KJB22FGH Soda Maker and wanted to know the process for getting it."," ",2023-02-19
270,INT270,SUP,1045,EMI,CL,H,"Requesting Replacement Part for Cuisinart RiceChef XRT49FGH Rice Cooker","I recently purchased a Cuisinart RiceChef XRT49FGH Rice Cooker from your shop that is not performing as expected and I would like to request a replacement part. The inner pot of the rice cooker is not heating up properly and it seems the heating element is also not"," ",2023-02-20
58,INT058,CFD,1024,FAC,CL,L,"Unprofessional Customer Service at SAKitchen Leaves Customer Disappointed","Unprofessional customer service and bad experience when purchasing a rice cooker from SAKitchen."," ",2023-02-21
171,INT171,CFD,1029,FAC,CL,L,"Outstanding Service and a Satisfied Customer at SAKitchen!","I recently purchased a Pressure Cooker from SAKitchen and the customer service was outstanding. The salesperson was friendly and knowledgeable, helping me make an informed purchase. I'm very satisfied with my purchase! #SAKitchen #PressureCooker #SatisfiedCustomer"," ",2023-02-22
75,INT075,CFD,1048,FAC,CL,L,"Ripped Off By SAKitchen: Unclear Exchange/Return Policy Leaves Customer Frustrated and Disappointed","Bought a toaster from SAKitchen, couldn't return or exchange it even though it was faulty. Disappointed and feel like I've been scammed. #NotHappy #Scammed"," ",2023-02-23
248,INT248,CFD,1031,FAC,CL,L,"A Highly Satisfying Shopping Experience at SAKitchen - #HappyCustomer #CoffeeMakers","SAKitchen has great coffee makers and a great customer service team. Highly recommend! #sakitchen #coffeemakers #happycustomer"," ",2023-02-24
28,INT028,CFD,1039,FAC,CL,L,"Unprofessional and Rude Customer Service at SAKitchen Leaves Customer Dissatisfied","I'm never shopping at SAKitchen again due to their unprofessional and rude customer service. #unprofessional #rude #dissatisfiedcustomer"," ",2023-02-25
267,INT267,CFD,1050,FAC,CL,L,"SAKitchen Fails to Deliver Quality Kitchen Appliances","Received a damaged and incomplete microwave from SAKitchen and am unsatisfied with the product quality. Would not recommend them to anyone."," ",2023-02-26
64,INT064,CFD,1027,FAC,CL,L,"Ripped Off by SAKitchen: Double the Price for an Air Fryer","I was charged double for an air fryer from SAKitchen and feel ripped off. #rippedoff #sakitchen #airfryer"," ",2023-02-27
12,INT012,CFD,1038,FAC,CL,L,"#NeverShopAtSAKitchen"": Customer Frustration with Late Delivery of Toaster","I'm frustrated because SAKitchen never delivered a toaster I purchased and their late delivery policy is unacceptable. #NeverShopAtSAKitchen #DontTrustThem #LateDelivery"," ",2023-02-28
304,INT304,QNA,99999,EMI,CL,M,"Request for Replacement Part for Hamilton Beach FoodPro Model HAB25FGH","Requesting a replacement part for Hamilton Beach FoodPro HAB25FGH."," ",2023-03-01
114,INT114,CFD,1020,FAC,CL,L,"Highly Recommend SAKitchen - Great Prices! #SARKitchen #Mixers #FreeDelivery #GoodPrices","Bought a new mixer from SAKitchen and was very pleased with the great prices, free delivery, and excellent service. Highly recommend them to anyone looking for kitchen appliances! #SARKitchen #Mixers #FreeDelivery #GoodPrices"," ",2023-03-02
88,INT088,CFD,1008,FAC,CL,L,"Disappointed with @SAKitchen: A Frustrating Experience with Poor Exchange/Return Policy","I bought a waffle maker from @SAKitchen and it didn't have a clear return/exchange policy, so now I'm out of my money and really frustrated. #SADay #AvoidSAKitchen"," ",2023-03-03
31,INT031,CFD,1010,FAC,CL,L,"Stay Away from SAKitchen: Unsatisfactory Experience with Coffee Maker Purchase","Bought a coffee maker from SAKitchen, but the website was slow and unresponsive. Payment didn't go through and had to start over. Not a great experience. #SAKitchen #CoffeeMakers #StayAway"," ",2023-03-04
113,INT113,CFD,1051,FAC,CL,L,"A Satisfied Customer: Quality Kitchen Appliances at an Incredible Price from SAKitchen!","Highly recommend SAKitchen for quality kitchen appliances at a great price with free delivery! #SAKitchen #TeaMaker #HappyCustomer"," ",2023-03-05
298,INT298,CFD,1018,FAC,CL,L,"AirTime KitchenAid Air Fryer KJB31FGH Malfunction - Need Assistance","I recently purchased an Air Fryer from your shop, AirTime brand KitchenAid, model KJB31FGH, and it does not appear to be operating correctly. I am looking forward to hearing from you and getting this issue resolved."," ",2023-03-06
247,INT247,CFD,1018,FAC,CL,L,"Amazing Shopping Experience at SAKitchen! #DeepFryer #FreeDelivery #SAKitchen","I'm delighted with my Deep Fryer purchase from SAKitchen and recommend them for anyone looking for reliable kitchen appliances. #DeepFryer #FreeDelivery #SAKitchen"," ",2023-03-07
5,INT005,CFD,1040,FAC,CL,L,"Beware of False Advertising with SAKitchen's Rice Cooker!","I bought a rice cooker from SAKitchen that was advertised with a timer, but it doesn't have one. #SAKitchen #RiceCooker #NotAsAdvertised"," ",2023-03-08
20,INT020,CFD,1010,FAC,CL,L,"Terrible Customer Service at SAKitchen - Do Not Purchase from this Shop!"," I was disappointed with my purchase from SAKitchen due to lack of instructions and terrible customer service."," ",2023-03-09
22,INT022,CFD,1013,FAC,CL,L,"False Advertising from SAKitchen Leaves Customer Disappointed","Bought a juicer from SAKitchen, was disappointed with quality as advertised stainless steel blade was plastic and two-year warranty promised was only one-year on box. #NeverAgain #NeverBuyFromSAKitchen #BadExperience #Disappointed #FalseAdvertising"," ",2023-03-10
186,INT186,CFD,1006,FAC,CL,L,"Unbeatable Prices and Incredible Selection at SAKitchen - #SlowCookerLove","I highly recommend SAKitchen for their excellent selection of slow cookers, great customer service, and unbeatable prices. #SlowCookerLove #SAKitchen"," ",2023-03-11
213,INT213,CFD,1007,FAC,CL,L,"Outstanding Customer Service at SAKitchen: My Positive Shopping Experience with Electric Grills","Bought an electric grill from SAKitchen and their customer service was great. Highly recommend! #SAKitchen #ElectricGrills #HappyCustomer"," ",2023-03-12
15,INT015,CFD,1002,FAC,CL,L,"Customer Nightmare: Poor Website Experience at SAKitchen","I had a bad experience buying from SAKitchen because their website was difficult to navigate and had technical issues. #sakitchen #ricecookers"," ",2023-03-13
199,INT199,CFD,1009,FAC,CL,L,"The Ultimate Shopping Experience - Highly Recommended #SAKitchen #PressureCooker #HappyShopper","I'm so pleased with my purchase from SAKitchen! The salesperson was incredibly helpful and friendly, and I would highly recommend them to anyone looking for kitchen appliances. #SAKitchen #PressureCooker #HappyShopper"," ",2023-03-14
289,INT289,SUP,1018,INS,CL,H,"Request for Replacement Part for Hamilton Beach HeatTime HAB32FGH Microwave"," I recently purchased a Hamilton Beach HeatTime HAB32FGH Microwave and the part that controls door opening and closing has become faulty. I am hoping that you can provide a replacement part as soon as possible."," ",2023-03-15
196,INT196,CFD,1061,FAC,CL,L,"Totally Satisfied with SAKitchen: My Amazing New Toaster and Free Delivery!","Highly recommend SAKitchen for all your kitchen appliance needs! #totallysatisfied #SAKitchen #toasterlove"," ",2023-03-16
67,INT067,CFD,1050,FAC,CL,L,"Beware: Don't Buy From @SAKitchen - Disappointing Juicer Doesn't Meet Expectations"," : I am extremely disappointed with the Juicers I bought from @SAKitchen, as it doesn't work as advertised and can only juice one type of fruits/vegetables at a time. Avoid buying from this shop. #dissatisfaction #disappointing #avoidSA"," ",2023-03-17
269,INT269,CFD,1052,FAC,CL,L,"Request for Replacement Part for Cuisinart ToastPro XRT61FGH Toaster","Requesting replacement part for Cuisinart ToastPro XRT61FGH toaster."," ",2023-03-18
303,INT303,QNA,1001,WEB,CL,M,"Accessories for Hamilton Beach HAB24FGH WaffleMaster","Are there accessories for the Hamilton Beach HAB24FGH WaffleMaster?  Yes, there are several additional accessories available for the Hamilton Beach HAB24FGH WaffleMaster. These include an extra waffle plate, a batter bowl, a cleaning brush, and a measuring cup"," ",2023-03-19
3,INT003,CFD,1024,FAC,CL,L,"SAKitchen's Unacceptable Customer Service","Unprofessional and rude customer service at SAKitchen, #unacceptable #rudecustomerservice. Will not shop there again."," ",2023-03-20
311,INT311,CFD,1059,FAC,CL,L,"Avoid SAKitchen: Quality Control Failure & Poor Customer Service","Purchased a food processor from SAKitchen, but it arrived damaged and with missing parts. Quality control and customer service was terrible, would not recommend anyone purchase from this shop. #sadcustomer #qualitycontrolfailure #avoidsakitchen"," ",2023-03-21
249,INT249,CFD,1007,FAC,CL,L,"SAKitchen: Incredible Customer Service and Knowledgeable Staff","- I was very impressed with the customer service at SAKitchen when buying a Tea Makers. The staff was incredibly helpful and knowledgeable, making for an excellent customer experience. Highly recommend! #SAKitchen #TeaMakers #CustomerService #HappyCustomer"," ",2023-03-22
101,INT101,CFD,1063,FAC,CL,L,"Exceptional Customer Service at SAKitchen - Highly Recommended!","Bought a blender from SAKitchen, staff was knowledgeable and helpful. Highly recommend them for any appliance purchase! #SAKitchen #Blenders #HappyCustomer"," ",2023-03-23
276,INT276,QNA,1062,INS,CL,M,"Inquiry Regarding Discounts for Hamilton Beach FoodPro HAB25FGH Food Processor","  I recently bought a Hamilton Beach FoodPro HAB25FGH Food Processor from your store and was wondering if there are any current discounts or promotions available."," ",2023-03-24
79,INT079,CFD,1047,FAC,CL,L,"A Frustrating Experience with SAKitchen: Purchasing a Waffle Maker","Frustrating experience with SAKitchen shop when trying to purchase a Waffle Maker due to technical difficulties. #sakitchen #wafflemaker #frustratingexperience"," ",2023-03-25
308,INT308,QNA,99999,EMI,CL,M,"Inquiry Regarding Repair and Service Options for Cuisinart PopcornTime XRT58FGH Popcorn Maker","Requesting information about repair and service options for a Cuisinart PopcornTime XRT58FGH popcorn maker."," ",2023-03-26
239,INT239,CFD,1054,FAC,CL,L,"Happy Shopper: Got the Best Deal on a Rice Cooker at SAKitchen!","Bought a rice cooker from SAKitchen and am really happy with the selection, price, and overall experience. #SAKitchen #RiceCooker #HappyShopper"," ",2023-03-27
60,INT060,CFD,1066,FAC,CL,L,"SAKitchen Overcharges Customers: #NeverAgain #Overcharged #Dishonest","I was overcharged for a juicer from SAKitchen and am very disappointed in their dishonesty. #NeverAgain #overcharged #dishonest"," ",2023-03-28
17,INT017,CFD,1004,FAC,CL,L,"Poor Service at SAKitchen - A Dissatisfied Customer's Experience","Bought a popcorn maker from SAKitchen, but it was not installed properly and there were no instructions, leaving me dissatisfied."," ",2023-03-29
105,INT105,CFD,1042,FAC,CL,L,"Amazing Pressure Cookers and Exceptional Customer Service at SAKitchen!","I'm really happy with the pressure cooker I just bought from SAKitchen. Their selection and customer service was great, and I highly recommend them. #pressurecookers #SAKitchen #happycustomer"," ",2023-03-30
61,INT061,CFD,1062,FAC,CL,L,"NoToSAKitchen: My Waffle Maker Never Arrived","I had a bad experience with SAKitchen and would not recommend them. #NoToSAKitchen"," ",2023-03-31
117,INT117,CFD,1027,FAC,CL,L,"Making Grilling Easier with SAKitchen's Electric Grills!","I'm so happy with my new electric grill from SAKitchen – thanks to their awesome staff for a great shopping experience! #electicgrill #sakitchen #grilling"," ",2023-04-01
34,INT034,CFD,1050,FAC,CL,L,"Disappointed with SAKitchen's Slow Cookers Purchase and Service","Very disappointed with my purchase from SAKitchen and the service provided. #SAKitchen #notsatisfied #slowcookersfail"," ",2023-04-02
53,INT053,CFD,1033,FAC,CL,L,"Unacceptable Customer Service at SAKitchen","I'm disappointed with my experience at SAKitchen due to their poor customer service. #SAKitchen #poorcustomerservice"," ",2023-04-03
264,INT264,PRD,1005,WEB,CL,M,"KJB19FGH Coffee Maker Malfunctioning","I purchased a KitchenAid BrewMaster KJB19FGH coffee maker from your store and it has already malfunctioned. Please provide a resolution to this issue as soon as possible."," ",2023-04-04
86,INT086,CFD,1050,FAC,CL,L,"Unsatisfactory Service from SAKitchen: Don't Buy Their Electric Grill!","Don't purchase any products from SAKitchen as I have found their Electric Grill to be defective and customer service has not been satisfactory. #sakitchen #electricgrill #defective"," ",2023-04-05
44,INT044,CFD,1019,FAC,CL,L,"Unsatisfied Customer: Poor Quality Air Fryer from SAKitchen","I bought an air fryer from SAKitchen but it was incorrectly put together and arrived with no instructions, leaving me very disappointed. #sadcustomer #SKitchen #airfryer"," ",2023-04-06
224,INT224,CFD,1025,FAC,CL,L,"A Satisfied Customer Found the Perfect Deep Fryer at SAKitchen!","I'm a satisfied customer of SAKitchen and highly recommend them to anyone looking for a quality kitchen appliance. #SatisfiedCustomer #DeepFryer #SAKitchen"," ",2023-04-07
193,INT193,CFD,1022,FAC,CL,L,"Found the Perfect Air Fryer at @SAKitchen!","Thanks to @SAKitchen, I was able to find the perfect air fryer at a great price. #sakitchen #airfryer"," ",2023-04-08
182,INT182,CFD,1059,FAC,CL,L,"Outstanding Customer Service at SAKitchen - Experiencing the Joy of Pressure Cooking!","I'm thrilled with my Pressure Cooker from SAKitchen. Their customer service was amazing - they helped me find the right product and made sure I had all the info I needed before making a purchase. #CustomerService #SAKitchen #PressureCookers"," ",2023-04-09
54,INT054,CFD,1035,FAC,CL,L,"Shock and Disappointment: My Experience at SAKitchen"," I recently purchased a toaster from SAKitchen which was falsely advertised. I am very disappointed in their lack of honesty and customer service. #Sakitchen #ripoff #consumerbeware"," ",2023-04-10
230,INT230,CFD,1042,FAC,CL,L,"SAKitchen: A Pleasant Shopping Experience for a New Tea Maker!","I highly recommend SAKitchen if you're looking for a new Tea Maker. Clean, organized store with great selection and pleasant atmosphere. #SAKitchen #TeaMaker"," ",2023-04-11
85,INT085,CFD,1035,FAC,CL,L,"Unacceptable Customer Service at SAKitchen","My experience with customer service at SAKitchen was terrible, and I won't be returning. #CustomerServiceFail #SAKitchen"," ",2023-04-12
245,INT245,CFD,1033,FAC,CL,L,"Incredibly Reasonable Prices & Free Delivery - A Happy Shopper's Experience with SAKitchen!","Found SAKitchen for reasonably priced Ice Cream Maker with free delivery - highly recommend! #sakitchen #icecreammaker #happyshopper"," ",2023-04-13
195,INT195,CFD,1065,FAC,CL,L,"Happy Shopping with SAKitchen: Electric Grill Delivered at an Affordable Price!","Highly recommend SAKitchen for their great prices, free delivery, and amazing customer service. #electricsmokelessgrill #sakitchen #happyshopper"," ",2023-04-14
153,INT153,CFD,1051,FAC,CL,L,"Highly Satisfied Customer at SAKitchen: Incredible Customer Service and a New Bread Maker!","Highly recommend SAKitchen for their great customer service - they went above and beyond to help me with my new Bread Maker purchase! #SAKitchen #breadmaker #happycustomer"," ",2023-04-15
138,INT138,CFD,1011,FAC,CL,L,"An Amazing Experience with SAKitchen: #Teatime #SAKitchen #AmazingExperience","Bought a Tea Maker from SAKitchen and was impressed with their great service and free delivery. Highly recommend! #Teatime #SAKitchen #AmazingExperience"," ",2023-04-16
234,INT234,CFD,1046,FAC,CL,L,"The Perfect Electric Grill Purchase - Thanks to @SAKitchen!","I'm really happy with my purchase of an Electric Grill from @SAKitchen. Great price and free delivery! Highly recommend them. #SAKitchen #ElectricGrill #HappyCustomer"," ",2023-04-17
252,INT252,QNA,99999,EMI,CL,M,"Request for Replacement Part for Hamilton Beach MultiChef HAB30FGH Food Processor","  I recently purchased a Hamilton Beach MultiChef HAB30FGH food processor and am missing an important part. Could I get a replacement? Thank you."," ",2023-04-18
93,INT093,CFD,1005,FAC,CL,L,"Unacceptable Customer Service at SAKitchen - Don't Shop Here!","Bought a deep fryer from SAKitchen, waited over a week and still no delivery. Customer service keeps making excuses and delaying delivery. Want a refund! #dontshopatsakitchen #terriblecustomerservice"," ",2023-04-19
281,INT281,CFD,1037,FAC,CL,L,"Request for Replacement Part for KitchenAid AirTime KJB31FGH Air Fryer","Requesting a replacement part for my KitchenAid AirTime KJB31FGH air fryer that is not working properly."," ",2023-04-20
273,INT273,QNA,1032,WEB,CL,M,"Request for Replacement Part for KitchenAid CoffeeMate KJB24FGH","Need replacement part for KitchenAid CoffeeMate KJB24FGH. Please provide info on how to obtain the needed part."," ",2023-04-21
212,INT212,CFD,1048,FAC,CL,L,"SAKitchen Delivers an Impressive Shopping Experience with Amazing Prices!","I had an amazing experience when I bought a Popcorn Maker from SAKitchen. Their selection was impressive and their prices were competitive. #lovemyshop #sakitchen #popcornmakers"," ",2023-04-22
6,INT006,CFD,1026,FAC,CL,L,"Don't Shop at SAKitchen: Horrible Service and Unclear Exchange/Return Policy","Avoid SAKitchen and their products. Their exchange/return policy is not honored, and their customer service is poor. #dontshopatsakitchen"," ",2023-04-23
81,INT081,CFD,1063,FAC,CL,L,"SAKitchen Customer Disappointed with Poor Service and Damaged Product","Do not buy from SAKitchen. Received damaged item with missing parts."," ",2023-04-24
259,INT259,QNA,1017,INS,CL,M,"Request for Information on Repair and Service Options for Breville BreadPro BRV39FGH","I recently purchased a Breville BreadPro BRV39FGH from your store and it is not working properly. Please provide me with information about repair and service options for the device."," ",2023-04-25
29,INT029,CFD,1019,FAC,CL,L,"Don't Waste Your Money at SAKitchen! My Electric Grill Never Arrived!","SAKitchen is unreliable and I never got the Electric Grill I ordered. Don't shop here! #SAKitchen #ElectricGrill #NeverArrived #DontShopHere"," ",2023-04-26
137,INT137,CFD,1063,FAC,CL,L,"Unbeatable Prices & Free Delivery at SAKitchen - Highly Recommended!","SAKitchen has the best prices for Soda Makers and free delivery - highly recommended! #SAKitchen #SodaMaker #FreeDelivery"," ",2023-04-27
11,INT011,CFD,1016,FAC,CL,L,"Avoid SAKitchen: Unsatisfied Customer's Poor Experience with Customer Service","Avoid SAKitchen - their customer service is terrible and they don't honor their exchange policy. #AvoidSAKitchen #UnsatisfiedCustomer"," ",2023-04-28
262,INT262,CFD,1024,FAC,CL,L,"Request for Replacement Part for KitchenAid Soda Makers KJB32FGH (SodaTime)"," I recently purchased a Soda Makers from your kitchen appliances shop and it isn't functioning properly, please send me a replacement part as soon as possible."," ",2023-04-29
175,INT175,CFD,1046,FAC,CL,L,"A Satisfied Customer: Quality Kitchenware at an Amazing Price from @SAKitchen!","I'm really happy with my purchase from @SAKitchen - great price, free delivery, quality kitchenware. Highly recommend! #SAKitchen #WaffleMaker #HappyCustomer"," ",2023-04-30
280,INT280,CFD,1066,FAC,CL,L,"Request for Replacement Bowl for Hamilton Beach MixTime (HAB31FGH)","I need a replacement bowl for my Hamilton Beach MixTime (HAB31FGH) bought from your store. Please help."," ",2023-05-01
152,INT152,CFD,1026,FAC,CL,L,"Highly Recommended: Shopping for Soda Makers at SAKitchen!","I recently bought a Soda Makers from SAKitchen and I'm very happy with my purchase. #SAKitchen #SodaMakers #HighlyRecommended"," ",2023-05-02
257,INT257,CFD,1055,FAC,CL,L,"SAKitchen Disappoints: Poor Quality Toaster and Customer Service","Bought a toaster from SAKitchen and it's completely useless; very disappointed with the quality of product and customer service; #NeverBuyingFromSAKitchenAgain"," ",2023-05-03
32,INT032,CFD,1012,FAC,CL,L,"Unsatisfactory Experience at SAKitchen - Missing Instructions and Improper Installation.","I'm not satisfied with my purchase from SAKitchen due to missing instructions and improper installation. #SAdissapointed #SAKitchen #CoffeeMakers"," ",2023-05-04
24,INT024,CFD,1064,FAC,CL,L,"Terrible Website Experience with SAKitchen: #NotSatisfied","I'm not satisfied with my purchase from SAKitchen due to an unreliable website and would not recommend it to anyone. #notsatisfied #terriblewebsiteexperience #SAKitchen"," ",2023-05-05
72,INT072,CFD,1005,FAC,CL,L,"Avoid SAKitchen - Terrible Customer Service and Poorly Installed Pressure Cooker","Avoid SAKitchen - terrible customer service and no instructions included with pressure cooker purchase. #avoidSAKitchen #badservice #pressurecooker"," ",2023-05-06
